Course,Faculty,Section,Day,Start Time,End Time,Room
CSE110,,29,SATURDAY,14:00:00,15:20:00,07B-14C
CSE110,,29,THURSDAY,14:00:00,15:20:00,07B-14C
CSE110L,,1,WEDNESDAY,11:00:00,13:50:00,09B-11L
CSE110L,,2,THURSDAY,11:00:00,13:50:00,09B-09L
CSE110L,,3,THURSDAY,14:00:00,16:50:00,09B-09L
CSE110L,,4,WEDNESDAY,11:00:00,13:50:00,09B-09L
CSE110L,,5,WEDNESDAY,08:00:00,10:50:00,09B-09L
CSE110L,,6,THURSDAY,08:00:00,10:50:00,09B-11L
CSE110L,,7,WEDNESDAY,08:00:00,10:50:00,09B-08L
CSE110L,,8,WEDNESDAY,11:00:00,13:50:00,09B-08L
CSE110L,,9,WEDNESDAY,11:00:00,13:50:00,09B-10L
CSE110L,,10,THURSDAY,08:00:00,10:50:00,09B-10L
CSE110L,,11,THURSDAY,08:00:00,10:50:00,09E-21L
CSE110L,,12,WEDNESDAY,14:00:00,16:50:00,09B-10L
CSE110L,,13,WEDNESDAY,08:00:00,10:50:00,09B-11L
CSE110L,,14,THURSDAY,14:00:00,16:50:00,09B-08L
CSE110L,,15,THURSDAY,11:00:00,13:50:00,09B-10L
CSE110L,,16,THURSDAY,08:00:00,10:50:00,09B-09L
CSE110L,,17,THURSDAY,14:00:00,16:50:00,09B-10L
CSE110L,,19,WEDNESDAY,14:00:00,16:50:00,09B-09L
CSE110L,,20,THURSDAY,08:00:00,10:50:00,09B-08L
CSE110L,,21,THURSDAY,11:00:00,13:50:00,09B-08L
CSE110L,,22,WEDNESDAY,14:00:00,16:50:00,09B-08L
CSE110L,,23,WEDNESDAY,08:00:00,10:50:00,09B-10L
CSE110L,,24,THURSDAY,11:00:00,13:50:00,09F-26L
CSE110L,,26,WEDNESDAY,08:00:00,10:50:00,09E-21L
CSE110L,,27,WEDNESDAY,11:00:00,13:50:00,09E-21L
CSE110L,,28,THURSDAY,14:00:00,16:50:00,09B-11L
CSE110L,,29,WEDNESDAY,14:00:00,16:50:00,09B-11L
CSE111,AVB,2,SUNDAY,11:00:00,12:20:00,09A-02C
CSE111,AVB,2,TUESDAY,11:00:00,12:20:00,09A-02C
CSE111,TAW,3,SUNDAY,11:00:00,12:20:00,10A-05C
CSE111,TAW,3,TUESDAY,11:00:00,12:20:00,10A-05C
CSE111,TAW,4,SUNDAY,12:30:00,13:50:00,10A-05C
CSE111,TAW,4,TUESDAY,12:30:00,13:50:00,10A-05C
CSE111,TAW,5,MONDAY,12:30:00,13:50:00,10A-05C
CSE111,TAW,5,WEDNESDAY,12:30:00,13:50:00,10A-05C
CSE111,KNI,6,MONDAY,08:00:00,09:20:00,09H-34C
CSE111,KNI,6,WEDNESDAY,08:00:00,09:20:00,09H-34C
CSE111,KNI,7,MONDAY,09:30:00,10:50:00,09H-34C
CSE111,KNI,7,WEDNESDAY,09:30:00,10:50:00,09H-34C
CSE111,AIB,8,MONDAY,08:00:00,09:20:00,09H-37C
CSE111,AIB,8,WEDNESDAY,08:00:00,09:20:00,09H-37C
CSE111,AIB,9,MONDAY,09:30:00,10:50:00,09H-37C
CSE111,AIB,9,WEDNESDAY,09:30:00,10:50:00,09H-37C
CSE111,TMD,10,MONDAY,11:00:00,12:20:00,07F-22C
CSE111,TMD,10,WEDNESDAY,11:00:00,12:20:00,07F-22C
CSE111,TMD,11,MONDAY,12:30:00,13:50:00,07F-22C
CSE111,TMD,11,WEDNESDAY,12:30:00,13:50:00,07F-22C
CSE111,ANK,12,SUNDAY,14:00:00,15:20:00,09D-17C
CSE111,ANK,12,TUESDAY,14:00:00,15:20:00,09D-17C
CSE111,ANK,13,SUNDAY,15:30:00,16:50:00,09D-17C
CSE111,ANK,13,TUESDAY,15:30:00,16:50:00,09D-17C
CSE111,MAU,14,SUNDAY,14:00:00,15:20:00,09A-02C
CSE111,MAU,14,TUESDAY,14:00:00,15:20:00,09A-02C
CSE111,MAU,15,SUNDAY,15:30:00,16:50:00,09A-02C
CSE111,MAU,15,TUESDAY,15:30:00,16:50:00,09A-02C
CSE111,SBB,16,SUNDAY,11:00:00,12:20:00,09A-07C
CSE111,SBB,16,TUESDAY,11:00:00,12:20:00,09A-07C
CSE111,SBB,17,SUNDAY,12:30:00,13:50:00,09A-07C
CSE111,SBB,17,TUESDAY,12:30:00,13:50:00,09A-07C
CSE111,QAR,19,SUNDAY,09:30:00,10:50:00,09D-17C
CSE111,QAR,19,TUESDAY,09:30:00,10:50:00,09D-17C
CSE111,FEK,20,SUNDAY,11:00:00,12:20:00,09H-34C
CSE111,FEK,20,TUESDAY,11:00:00,12:20:00,09H-34C
CSE111,FEK,21,SUNDAY,12:30:00,13:50:00,09H-34C
CSE111,FEK,21,TUESDAY,12:30:00,13:50:00,09H-34C
CSE111,RHS,22,MONDAY,14:00:00,15:20:00,09H-32C
CSE111,RHS,22,WEDNESDAY,14:00:00,15:20:00,09H-32C
CSE111,RHS,23,MONDAY,15:30:00,16:50:00,09H-32C
CSE111,RHS,23,WEDNESDAY,15:30:00,16:50:00,09H-32C
CSE111,AFA,24,MONDAY,08:00:00,09:20:00,09A-04C
CSE111,AFA,24,WEDNESDAY,08:00:00,09:20:00,09A-04C
CSE111,ADU,25,SUNDAY,08:00:00,09:20:00,09A-05C
CSE111,ADU,25,TUESDAY,08:00:00,09:20:00,09A-05C
CSE111,ADU,26,SUNDAY,09:30:00,10:50:00,09A-05C
CSE111,ADU,26,TUESDAY,09:30:00,10:50:00,09A-05C
CSE111,AFA,27,MONDAY,09:30:00,10:50:00,09A-04C
CSE111,AFA,27,WEDNESDAY,09:30:00,10:50:00,09A-04C
CSE111L,,1,WEDNESDAY,11:00:00,13:50:00,09F-24L
CSE111L,,2,WEDNESDAY,11:00:00,13:50:00,09F-27L
CSE111L,,3,WEDNESDAY,14:00:00,16:50:00,12F-31L
CSE111L,,4,WEDNESDAY,14:00:00,16:50:00,09E-21L
CSE111L,,5,THURSDAY,11:00:00,13:50:00,12F-31L
CSE111L,,6,TUESDAY,11:00:00,13:50:00,09B-08L
CSE111L,,7,TUESDAY,08:00:00,10:50:00,09B-09L
CSE111L,,8,TUESDAY,14:00:00,16:50:00,09B-08L
CSE111L,,9,TUESDAY,11:00:00,13:50:00,09B-10L
CSE111L,,10,TUESDAY,14:00:00,16:50:00,09B-09L
CSE111L,,11,TUESDAY,08:00:00,10:50:00,09B-10L
CSE111L,,12,WEDNESDAY,11:00:00,13:50:00,09F-26L
CSE111L,,13,WEDNESDAY,14:00:00,16:50:00,09F-27L
CSE111L,,14,WEDNESDAY,08:00:00,10:50:00,09F-27L
CSE111L,,15,WEDNESDAY,08:00:00,10:50:00,10E-27L
CSE111L,,16,WEDNESDAY,14:00:00,16:50:00,09F-26L
CSE111L,,17,WEDNESDAY,14:00:00,16:50:00,09F-25L
CSE111L,,19,WEDNESDAY,08:00:00,10:50:00,09F-24L
CSE111L,,20,WEDNESDAY,08:00:00,10:50:00,09F-25L
CSE111L,,21,WEDNESDAY,08:00:00,10:50:00,09F-26L
CSE111L,,22,TUESDAY,14:00:00,16:50:00,09B-10L
CSE111L,,23,TUESDAY,08:00:00,10:50:00,09B-11L
CSE111L,,24,TUESDAY,08:00:00,10:50:00,09B-08L
CSE111L,,25,WEDNESDAY,08:00:00,10:50:00,09E-22L
CSE111L,,26,WEDNESDAY,14:00:00,16:50:00,09E-22L
CSE111L,,27,TUESDAY,11:00:00,13:50:00,09B-11L
CSE220,PNP,1,MONDAY,11:00:00,12:20:00,09D-17C
CSE220,PNP,1,WEDNESDAY,11:00:00,12:20:00,09D-17C
CSE220,PNP,2,MONDAY,12:30:00,13:50:00,09D-17C
CSE220,PNP,2,WEDNESDAY,12:30:00,13:50:00,09D-17C
CSE220,SWG,3,SUNDAY,14:00:00,15:20:00,09C-13C
CSE220,SWG,3,TUESDAY,14:00:00,15:20:00,09C-13C
CSE220,SWG,4,SUNDAY,15:30:00,16:50:00,09C-13C
CSE220,SWG,4,TUESDAY,15:30:00,16:50:00,09C-13C
CSE220,AHU,5,SUNDAY,11:00:00,12:20:00,09C-13C
CSE220,AHU,5,TUESDAY,11:00:00,12:20:00,09C-13C
CSE220,AHU,6,SUNDAY,12:30:00,13:50:00,09C-13C
CSE220,AHU,6,TUESDAY,12:30:00,13:50:00,09C-13C
CSE220,,7,SATURDAY,08:00:00,09:20:00,09C-13C
CSE220,,7,THURSDAY,08:00:00,09:20:00,09C-13C
CSE220,MUNR,8,MONDAY,14:00:00,15:20:00,09H-37C
CSE220,MUNR,8,WEDNESDAY,14:00:00,15:20:00,09H-37C
CSE220,MUNR,9,MONDAY,15:30:00,16:50:00,09H-37C
CSE220,MUNR,9,WEDNESDAY,15:30:00,16:50:00,09H-37C
CSE220,AIB,10,SUNDAY,08:00:00,09:20:00,09C-13C
CSE220,AIB,10,TUESDAY,08:00:00,09:20:00,09C-13C
CSE220,AIB,11,SUNDAY,09:30:00,10:50:00,09C-13C
CSE220,AIB,11,TUESDAY,09:30:00,10:50:00,09C-13C
CSE220,SBDK,12,MONDAY,12:30:00,13:50:00,09H-33C
CSE220,SBDK,12,WEDNESDAY,12:30:00,13:50:00,09H-33C
CSE220,SBDK,13,MONDAY,15:30:00,16:50:00,09H-35C
CSE220,SBDK,13,WEDNESDAY,15:30:00,16:50:00,09H-35C
CSE220,AJA,14,SUNDAY,12:30:00,13:50:00,09H-37C
CSE220,AJA,14,TUESDAY,12:30:00,13:50:00,09H-37C
CSE220,MNPin,15,SATURDAY,12:30:00,13:50:00,09H-34C
CSE220,MNPin,15,THURSDAY,12:30:00,13:50:00,09H-34C
CSE220,MDF,16,SUNDAY,12:30:00,13:50:00,09A-06C
CSE220,MDF,16,TUESDAY,12:30:00,13:50:00,09A-06C
CSE220,KKS,17,SATURDAY,14:00:00,15:20:00,09A-03C
CSE220,KKS,17,THURSDAY,14:00:00,15:20:00,09A-03C
CSE220,KKS,18,SATURDAY,15:30:00,16:50:00,09A-03C
